# Goxel 0.10.4			--- Brain from https://free3d.com/3d-model/brain-18357.html ---
# One line per voxel
# X Y Z RRGGBB
-10 -19 10 ffffff
-7 -19 10 ffffff
-6 -19 10 ffffff
-5 -19 10 ffffff
-4 -19 10 ffffff
-14 -18 10 ffffff
-13 -18 10 ffffff
-12 -18 10 ffffff
-11 -18 10 ffffff
-10 -18 10 ffffff
-7 -18 10 ffffff
-6 -18 10 ffffff
-5 -18 10 ffffff
-4 -18 10 ffffff
-14 -17 10 ffffff
-13 -17 10 ffffff
-12 -17 10 ffffff
-11 -17 10 ffffff
-10 -17 10 ffffff
-9 -17 10 ffffff
-5 -17 10 ffffff
-11 -21 11 ffffff
-10 -21 11 fefefe
-9 -21 11 ffffff
-8 -21 11 fefefe
-7 -21 11 ffffff
-4 -21 11 ffffff
-3 -21 11 ffffff
-2 -21 11 ffffff
-1 -21 11 fefefe
-12 -20 11 ffffff
-11 -20 11 ffffff
-10 -20 11 ffffff
-9 -20 11 ffffff
-8 -20 11 fefefe
-7 -20 11 ffffff
-6 -20 11 ffffff
-5 -20 11 fefefe
-4 -20 11 ffffff
-3 -20 11 fefefe
-1 -20 11 ffffff
-14 -19 11 ffffff
-13 -19 11 ffffff
-12 -19 11 ffffff
-11 -19 11 fefefe
-5 -19 11 ffffff
-14 -18 11 ffffff
-13 -18 11 ffffff
-12 -18 11 ffffff
-7 -18 11 ffffff
-6 -18 11 fefefe
-5 -18 11 ffffff
-4 -18 11 ffffff
-14 -17 11 ffffff
-5 -17 11 ffffff
-4 -17 11 ffffff
-11 -21 12 fefefe
-10 -21 12 ffffff
-9 -21 12 ffffff
-8 -21 12 ffffff
-7 -21 12 ffffff
-4 -21 12 ffffff
-3 -21 12 ffffff
-2 -21 12 ffffff
-1 -21 12 fefefe
-12 -20 12 ffffff
-11 -20 12 ffffff
-10 -20 12 ffffff
-9 -20 12 ffffff
-8 -20 12 ffffff
-7 -20 12 ffffff
-6 -20 12 ffffff
-5 -20 12 ffffff
-4 -20 12 fefefe
-3 -20 12 ffffff
-2 -20 12 ffffff
-1 -20 12 ffffff
-14 -19 12 ffffff
-13 -19 12 ffffff
-12 -19 12 ffffff
-11 -19 12 fefefe
-5 -19 12 ffffff
-4 -19 12 ffffff
-14 -18 12 ffffff
-13 -18 12 ffffff
-12 -18 12 ffffff
-11 -18 12 ffffff
-5 -18 12 fefefe
-4 -18 12 ffffff
-14 -17 12 ffffff
-5 -17 12 ffffff
-4 -17 12 ffffff
-11 -21 13 ffffff
-10 -21 13 ffffff
-9 -21 13 ffffff
-8 -21 13 ffffff
-7 -21 13 fefefe
-4 -21 13 ffffff
-3 -21 13 ffffff
-2 -21 13 ffffff
-1 -21 13 ffffff
-11 -20 13 ffffff
-10 -20 13 fefefe
-9 -20 13 ffffff
-8 -20 13 fefefe
-7 -20 13 ffffff
-6 -20 13 ffffff
-5 -20 13 ffffff
-4 -20 13 ffffff
-2 -20 13 ffffff
-1 -20 13 ffffff
-12 -19 13 ffffff
-11 -19 13 ffffff
-7 -19 13 ffffff
-6 -19 13 fefefe
-5 -19 13 ffffff
-4 -19 13 ffffff
-14 -18 13 ffffff
-13 -18 13 fefefe
-12 -18 13 fefefe
-11 -18 13 ffffff
-7 -18 13 ffffff
-6 -18 13 ffffff
-5 -18 13 ffffff
-4 -18 13 ffffff
-14 -17 13 ffffff
-5 -17 13 ffffff
-4 -17 13 ffffff
-9 -21 14 ffffff
-8 -21 14 ffffff
-7 -21 14 fefefe
-4 -21 14 ffffff
-3 -21 14 ffffff
-2 -21 14 ffffff
-1 -21 14 ffffff
-11 -20 14 ffffff
-10 -20 14 fefefe
-9 -20 14 ffffff
-8 -20 14 ffffff
-7 -20 14 ffffff
-6 -20 14 fefefe
-5 -20 14 ffffff
-4 -20 14 ffffff
-3 -20 14 fefefe
-2 -20 14 fefefe
-1 -20 14 ffffff
-12 -19 14 ffffff
-11 -19 14 ffffff
-6 -19 14 ffffff
-5 -19 14 ffffff
-4 -19 14 ffffff
-14 -18 14 ffffff
-13 -18 14 ffffff
-12 -18 14 fefefe
-7 -18 14 ffffff
-6 -18 14 ffffff
-5 -18 14 ffffff
-4 -18 14 ffffff
-14 -17 14 fefefe
-5 -17 14 ffffff
-4 -17 14 fefefe
-9 -21 15 ffffff
-8 -21 15 ffffff
-7 -21 15 fefefe
-4 -21 15 ffffff
-3 -21 15 ffffff
-2 -21 15 ffffff
-1 -21 15 ffffff
-11 -20 15 ffffff
-10 -20 15 ffffff
-9 -20 15 ffffff
-8 -20 15 ffffff
-7 -20 15 ffffff
-6 -20 15 ffffff
-5 -20 15 ffffff
-4 -20 15 ffffff
-3 -20 15 ffffff
-2 -20 15 ffffff
-1 -20 15 ffffff
-12 -19 15 fefefe
-11 -19 15 ffffff
-5 -19 15 ffffff
-1 -19 15 ffffff
-12 -18 15 ffffff
-11 -18 15 ffffff
-6 -18 15 ffffff
-5 -18 15 ffffff
-4 -18 15 ffffff
-14 -17 15 ffffff
-13 -17 15 ffffff
-12 -17 15 ffffff
-5 -17 15 ffffff
-11 0 0 ffffff
-10 0 0 ffffff
-9 0 0 ffffff
-8 0 0 ffffff
-7 0 0 fefefe
-6 0 0 ffffff
-5 0 0 ffffff
-4 0 0 fefefe
-3 0 0 ffffff
-2 0 0 ffffff
-1 0 0 ffffff
-9 1 0 ffffff
-8 1 0 ffffff
-4 1 0 ffffff
-3 1 0 ffffff
-2 1 0 fefefe
-1 1 0 ffffff
-11 2 0 ffffff
-10 2 0 ffffff
-8 2 0 fefefe
-4 2 0 fefefe
-3 2 0 ffffff
-2 2 0 ffffff
-1 2 0 fefefe
-11 3 0 ffffff
-10 3 0 ffffff
-2 3 0 ffffff
-1 3 0 ffffff
-15 0 1 ffffff
-14 0 1 ffffff
-13 0 1 ffffff
-12 0 1 ffffff
-11 0 1 ffffff
-10 0 1 ffffff
-9 0 1 ffffff
-8 0 1 ffffff
-7 0 1 fefefe
-6 0 1 ffffff
-5 0 1 ffffff
-4 0 1 ffffff
-3 0 1 ffffff
-2 0 1 ffffff
-1 0 1 ffffff
-15 1 1 ffffff
-14 1 1 ffffff
-13 1 1 ffffff
-12 1 1 fefefe
-11 1 1 fefefe
-10 1 1 fefefe
-9 1 1 ffffff
-8 1 1 ffffff
-7 1 1 ffffff
-5 1 1 ffffff
-4 1 1 ffffff
-3 1 1 fefefe
-2 1 1 fefefe
-1 1 1 ffffff
-15 2 1 fefefe
-14 2 1 ffffff
-13 2 1 ffffff
-12 2 1 fefefe
-11 2 1 fefefe
-10 2 1 fefefe
-9 2 1 ffffff
-8 2 1 ffffff
-7 2 1 ffffff
-5 2 1 ffffff
-4 2 1 ffffff
-3 2 1 ffffff
-2 2 1 ffffff
-1 2 1 fefefe
-14 3 1 ffffff
-13 3 1 ffffff
-12 3 1 ffffff
-11 3 1 ffffff
-10 3 1 ffffff
-9 3 1 fefefe
-8 3 1 ffffff
-4 3 1 ffffff
-3 3 1 ffffff
-2 3 1 fefefe
-1 3 1 fefefe
-14 4 1 ffffff
-13 4 1 ffffff
-12 4 1 ffffff
-11 4 1 ffffff
-10 4 1 fefefe
-9 4 1 ffffff
-8 4 1 ffffff
-4 4 1 ffffff
-3 4 1 ffffff
-2 4 1 ffffff
-1 4 1 fefefe
-12 5 1 fefefe
-11 5 1 ffffff
-10 5 1 fefefe
-9 5 1 ffffff
-8 5 1 ffffff
-4 5 1 ffffff
-3 5 1 ffffff
-2 5 1 ffffff
-1 5 1 fefefe
-15 0 2 ffffff
-8 0 2 ffffff
-7 0 2 ffffff
-6 0 2 ffffff
-5 0 2 ffffff
-4 0 2 fefefe
-3 0 2 fefefe
-15 1 2 fefefe
-14 1 2 ffffff
-8 1 2 fefefe
-7 1 2 ffffff
-6 1 2 ffffff
-5 1 2 ffffff
-4 1 2 ffffff
-15 2 2 ffffff
-14 2 2 ffffff
-8 2 2 ffffff
-7 2 2 ffffff
-6 2 2 ffffff
-5 2 2 ffffff
-4 2 2 ffffff
-3 2 2 ffffff
-15 3 2 ffffff
-14 3 2 fefefe
-13 3 2 fefefe
-8 3 2 ffffff
-7 3 2 ffffff
-6 3 2 ffffff
-5 3 2 ffffff
-4 3 2 ffffff
-3 3 2 fefefe
-15 4 2 ffffff
-14 4 2 fefefe
-13 4 2 ffffff
-12 4 2 ffffff
-11 4 2 fefefe
-8 4 2 fefefe
-7 4 2 ffffff
-6 4 2 ffffff
-5 4 2 ffffff
-4 4 2 fefefe
-3 4 2 fefefe
-14 5 2 fefefe
-13 5 2 ffffff
-12 5 2 fefefe
-11 5 2 ffffff
-10 5 2 ffffff
-9 5 2 fefefe
-8 5 2 ffffff
-7 5 2 fefefe
-4 5 2 ffffff
-3 5 2 ffffff
-2 5 2 ffffff
-1 5 2 fefefe
-9 6 2 ffffff
-16 0 3 fefefe
-15 0 3 ffffff
-8 0 3 ffffff
-7 0 3 ffffff
-6 0 3 ffffff
-5 0 3 fefefe
-4 0 3 ffffff
-16 1 3 ffffff
-15 1 3 ffffff
-15 2 3 fefefe
-15 3 3 ffffff
-14 3 3 ffffff
-14 4 3 ffffff
-13 4 3 fefefe
-8 4 3 ffffff
-7 4 3 fefefe
-6 4 3 ffffff
-5 4 3 ffffff
-4 4 3 ffffff
-14 5 3 ffffff
-13 5 3 ffffff
-12 5 3 ffffff
-11 5 3 fefefe
-8 5 3 fefefe
-7 5 3 ffffff
-5 5 3 fefefe
-4 5 3 ffffff
-3 5 3 fefefe
-11 6 3 ffffff
-10 6 3 fefefe
-9 6 3 ffffff
-8 6 3 ffffff
-3 6 3 ffffff
-2 6 3 fefefe
-1 6 3 ffffff
-10 7 3 ffffff
-9 7 3 fefefe
-8 7 3 fefefe
-3 7 3 ffffff
-2 7 3 ffffff
-1 7 3 fefefe
-16 0 4 ffffff
-15 0 4 ffffff
-16 1 4 ffffff
-15 1 4 fefefe
-15 2 4 fefefe
-15 3 4 ffffff
-15 4 4 ffffff
-14 4 4 ffffff
-7 4 4 fefefe
-6 4 4 ffffff
-5 4 4 ffffff
-4 4 4 ffffff
-15 5 4 ffffff
-14 5 4 fefefe
-13 5 4 ffffff
-12 5 4 ffffff
-11 5 4 fefefe
-8 5 4 fefefe
-7 5 4 ffffff
-6 5 4 ffffff
-5 5 4 ffffff
-4 5 4 fefefe
-11 6 4 fefefe
-10 6 4 fefefe
-9 6 4 ffffff
-8 6 4 ffffff
-3 6 4 ffffff
-2 6 4 fefefe
-1 6 4 ffffff
-11 7 4 ffffff
-10 7 4 ffffff
-9 7 4 ffffff
-8 7 4 ffffff
-5 7 4 ffffff
-4 7 4 ffffff
-3 7 4 ffffff
-2 7 4 ffffff
-1 7 4 ffffff
-5 8 4 fefefe
-4 8 4 ffffff
-3 8 4 ffffff
-2 8 4 ffffff
-1 8 4 ffffff
-5 9 4 ffffff
-4 9 4 fefefe
-3 9 4 ffffff
-2 9 4 fefefe
-16 0 5 ffffff
-15 0 5 ffffff
-14 0 5 fefefe
-13 0 5 ffffff
-12 0 5 fefefe
-11 0 5 ffffff
-16 1 5 ffffff
-15 1 5 ffffff
-14 1 5 ffffff
-13 1 5 fefefe
-12 1 5 ffffff
-11 1 5 ffffff
-15 2 5 fefefe
-14 2 5 ffffff
-13 2 5 ffffff
-12 2 5 fefefe
-11 2 5 ffffff
-15 3 5 ffffff
-14 3 5 ffffff
-13 3 5 ffffff
-12 3 5 ffffff
-11 3 5 fefefe
-15 4 5 ffffff
-14 4 5 fefefe
-13 4 5 ffffff
-12 4 5 ffffff
-11 4 5 ffffff
-7 4 5 ffffff
-6 4 5 ffffff
-5 4 5 ffffff
-4 4 5 ffffff
-1 4 5 ffffff
-15 5 5 ffffff
-14 5 5 ffffff
-13 5 5 ffffff
-12 5 5 ffffff
-11 5 5 ffffff
-10 5 5 fefefe
-9 5 5 ffffff
-8 5 5 ffffff
-7 5 5 ffffff
-6 5 5 fefefe
-5 5 5 fefefe
-4 5 5 fefefe
-3 5 5 ffffff
-2 5 5 ffffff
-1 5 5 ffffff
-12 6 5 ffffff
-11 6 5 ffffff
-10 6 5 fefefe
-8 6 5 fefefe
-6 6 5 ffffff
-5 6 5 ffffff
-3 6 5 fefefe
-2 6 5 fefefe
-1 6 5 ffffff
-12 7 5 ffffff
-11 7 5 fefefe
-10 7 5 ffffff
-9 7 5 ffffff
-8 7 5 fefefe
-7 7 5 ffffff
-6 7 5 ffffff
-5 7 5 fefefe
-4 7 5 ffffff
-3 7 5 ffffff
-2 7 5 ffffff
-1 7 5 ffffff
-11 8 5 ffffff
-10 8 5 ffffff
-9 8 5 ffffff
-8 8 5 ffffff
-7 8 5 fefefe
-6 8 5 ffffff
-5 8 5 ffffff
-4 8 5 ffffff
-3 8 5 fefefe
-2 8 5 ffffff
-1 8 5 fefefe
-9 9 5 ffffff
-8 9 5 fefefe
-7 9 5 ffffff
-6 9 5 fefefe
-5 9 5 ffffff
-4 9 5 ffffff
-3 9 5 ffffff
-2 9 5 ffffff
-1 9 5 ffffff
-2 10 5 fefefe
-16 0 6 ffffff
-11 0 6 ffffff
-10 0 6 ffffff
-1 0 6 ffffff
-16 1 6 fefefe
-13 1 6 fefefe
-11 1 6 ffffff
-10 1 6 ffffff
-1 1 6 ffffff
-15 2 6 ffffff
-13 2 6 ffffff
-11 2 6 ffffff
-10 2 6 ffffff
-2 2 6 ffffff
-1 2 6 ffffff
-12 3 6 ffffff
-11 3 6 ffffff
-10 3 6 ffffff
-9 3 6 ffffff
-8 3 6 ffffff
-2 3 6 ffffff
-1 3 6 ffffff
-14 4 6 fefefe
-11 4 6 fefefe
-10 4 6 ffffff
-9 4 6 fefefe
-8 4 6 ffffff
-7 4 6 ffffff
-6 4 6 ffffff
-5 4 6 ffffff
-4 4 6 fefefe
-3 4 6 ffffff
-2 4 6 ffffff
-14 5 6 fefefe
-10 5 6 ffffff
-8 5 6 fefefe
-7 5 6 ffffff
-4 5 6 ffffff
-3 5 6 ffffff
-2 5 6 ffffff
-14 6 6 ffffff
-13 6 6 ffffff
-6 6 6 ffffff
-5 6 6 ffffff
-14 7 6 ffffff
-13 7 6 fefefe
-12 7 6 ffffff
-11 7 6 ffffff
-7 7 6 ffffff
-6 7 6 ffffff
-5 7 6 fefefe
-4 7 6 fefefe
-11 8 6 ffffff
-10 8 6 ffffff
-5 8 6 fefefe
-4 8 6 ffffff
-11 9 6 ffffff
-10 9 6 ffffff
-9 9 6 ffffff
-8 9 6 ffffff
-7 9 6 ffffff
-6 9 6 ffffff
-5 9 6 ffffff
-4 9 6 ffffff
-3 9 6 fefefe
-1 9 6 ffffff
-8 10 6 fefefe
-7 10 6 ffffff
-4 10 6 fefefe
-3 10 6 ffffff
-2 10 6 ffffff
-1 10 6 ffffff
-16 0 7 ffffff
-15 0 7 fefefe
-12 0 7 ffffff
-11 0 7 ffffff
-10 0 7 ffffff
-9 0 7 ffffff
-8 0 7 ffffff
-2 0 7 fefefe
-1 0 7 fefefe
-16 1 7 fefefe
-15 1 7 ffffff
-12 1 7 ffffff
-11 1 7 fefefe
-10 1 7 fefefe
-9 1 7 ffffff
-8 1 7 ffffff
-3 1 7 ffffff
-2 1 7 ffffff
-1 1 7 ffffff
-16 2 7 fefefe
-15 2 7 ffffff
-12 2 7 ffffff
-11 2 7 ffffff
-10 2 7 ffffff
-9 2 7 fefefe
-8 2 7 ffffff
-3 2 7 fefefe
-2 2 7 ffffff
-1 2 7 ffffff
-16 3 7 ffffff
-15 3 7 ffffff
-11 3 7 ffffff
-10 3 7 ffffff
-9 3 7 ffffff
-8 3 7 ffffff
-7 3 7 ffffff
-6 3 7 ffffff
-5 3 7 ffffff
-4 3 7 ffffff
-3 3 7 ffffff
-2 3 7 ffffff
-1 3 7 ffffff
-15 4 7 ffffff
-14 4 7 ffffff
-11 4 7 ffffff
-10 4 7 fefefe
-9 4 7 ffffff
-8 4 7 ffffff
-7 4 7 ffffff
-6 4 7 ffffff
-5 4 7 ffffff
-4 4 7 ffffff
-3 4 7 ffffff
-2 4 7 ffffff
-1 4 7 fefefe
-15 5 7 ffffff
-14 5 7 ffffff
-9 5 7 ffffff
-8 5 7 ffffff
-7 5 7 ffffff
-6 5 7 ffffff
-5 5 7 ffffff
-4 5 7 ffffff
-3 5 7 ffffff
-2 5 7 ffffff
-15 6 7 ffffff
-14 6 7 fefefe
-13 6 7 ffffff
-6 6 7 ffffff
-5 6 7 ffffff
-14 7 7 fefefe
-13 7 7 ffffff
-12 7 7 ffffff
-11 7 7 fefefe
-5 7 7 ffffff
-12 8 7 ffffff
-11 8 7 ffffff
-10 8 7 ffffff
-9 8 7 ffffff
-7 8 7 fefefe
-6 8 7 ffffff
-5 8 7 ffffff
-4 8 7 ffffff
-1 8 7 ffffff
-11 9 7 ffffff
-10 9 7 ffffff
-9 9 7 ffffff
-8 9 7 ffffff
-7 9 7 ffffff
-6 9 7 ffffff
-5 9 7 ffffff
-4 9 7 ffffff
-2 9 7 ffffff
-1 9 7 ffffff
-9 10 7 ffffff
-8 10 7 ffffff
-7 10 7 ffffff
-6 10 7 ffffff
-5 10 7 fefefe
-4 10 7 ffffff
-3 10 7 ffffff
-2 10 7 ffffff
-1 10 7 ffffff
-16 0 8 fefefe
-11 0 8 ffffff
-10 0 8 ffffff
-9 0 8 ffffff
-8 0 8 ffffff
-3 0 8 ffffff
-2 0 8 ffffff
-1 0 8 ffffff
-16 1 8 ffffff
-11 1 8 ffffff
-10 1 8 fefefe
-9 1 8 ffffff
-8 1 8 ffffff
-7 1 8 ffffff
-6 1 8 ffffff
-5 1 8 ffffff
-4 1 8 ffffff
-3 1 8 ffffff
-2 1 8 fefefe
-1 1 8 ffffff
-16 2 8 ffffff
-15 2 8 ffffff
-11 2 8 ffffff
-10 2 8 fefefe
-9 2 8 ffffff
-8 2 8 fefefe
-7 2 8 ffffff
-6 2 8 ffffff
-5 2 8 ffffff
-4 2 8 ffffff
-3 2 8 ffffff
-2 2 8 ffffff
-1 2 8 fefefe
-16 3 8 fefefe
-15 3 8 ffffff
-9 3 8 ffffff
-8 3 8 ffffff
-7 3 8 fefefe
-6 3 8 ffffff
-5 3 8 ffffff
-4 3 8 ffffff
-3 3 8 ffffff
-2 3 8 ffffff
-15 4 8 ffffff
-8 4 8 ffffff
-7 4 8 ffffff
-6 4 8 ffffff
-5 4 8 ffffff
-4 4 8 ffffff
-3 4 8 fefefe
-2 4 8 ffffff
-15 5 8 ffffff
-14 5 8 fefefe
-8 5 8 ffffff
-7 5 8 ffffff
-6 5 8 ffffff
-5 5 8 ffffff
-4 5 8 ffffff
-3 5 8 fefefe
-2 5 8 ffffff
-15 6 8 ffffff
-14 6 8 fefefe
-14 7 8 ffffff
-13 7 8 ffffff
-12 7 8 ffffff
-5 7 8 fefefe
-4 7 8 ffffff
-12 8 8 ffffff
-11 8 8 ffffff
-10 8 8 ffffff
-9 8 8 fefefe
-7 8 8 fefefe
-6 8 8 ffffff
-5 8 8 ffffff
-4 8 8 ffffff
-11 9 8 ffffff
-10 9 8 ffffff
-9 9 8 fefefe
-8 9 8 ffffff
-7 9 8 ffffff
-6 9 8 ffffff
-5 9 8 ffffff
-4 9 8 ffffff
-1 9 8 ffffff
-9 10 8 ffffff
-8 10 8 ffffff
-7 10 8 ffffff
-6 10 8 ffffff
-5 10 8 ffffff
-4 10 8 ffffff
-3 10 8 fefefe
-2 10 8 fefefe
-1 10 8 ffffff
-16 0 9 ffffff
-11 0 9 ffffff
-8 0 9 fefefe
-7 0 9 ffffff
-6 0 9 fefefe
-5 0 9 ffffff
-4 0 9 fefefe
-3 0 9 ffffff
-1 0 9 ffffff
-16 1 9 ffffff
-11 1 9 ffffff
-8 1 9 fefefe
-7 1 9 ffffff
-6 1 9 ffffff
-5 1 9 fefefe
-4 1 9 ffffff
-3 1 9 ffffff
-2 1 9 ffffff
-1 1 9 fefefe
-16 2 9 ffffff
-15 2 9 ffffff
-8 2 9 ffffff
-7 2 9 ffffff
-6 2 9 ffffff
-5 2 9 ffffff
-4 2 9 fefefe
-3 2 9 ffffff
-16 3 9 ffffff
-15 3 9 ffffff
-8 3 9 ffffff
-7 3 9 fefefe
-6 3 9 ffffff
-5 3 9 fefefe
-4 3 9 ffffff
-3 3 9 ffffff
-15 4 9 ffffff
-7 4 9 fefefe
-6 4 9 ffffff
-5 4 9 ffffff
-4 4 9 ffffff
-15 5 9 ffffff
-14 5 9 ffffff
-5 5 9 ffffff
-4 5 9 ffffff
-15 6 9 ffffff
-14 6 9 ffffff
-13 6 9 ffffff
-5 6 9 ffffff
-14 7 9 ffffff
-13 7 9 ffffff
-12 7 9 ffffff
-11 7 9 ffffff
-7 7 9 ffffff
-6 7 9 fefefe
-5 7 9 ffffff
-4 7 9 fefefe
-12 8 9 ffffff
-11 8 9 ffffff
-7 8 9 ffffff
-6 8 9 fefefe
-5 8 9 fefefe
-4 8 9 fefefe
-11 9 9 fefefe
-10 9 9 ffffff
-9 9 9 ffffff
-5 9 9 ffffff
-4 9 9 fefefe
-1 9 9 fefefe
-9 10 9 ffffff
-8 10 9 ffffff
-7 10 9 ffffff
-6 10 9 ffffff
-5 10 9 ffffff
-4 10 9 ffffff
-3 10 9 fefefe
-2 10 9 ffffff
-1 10 9 ffffff
-16 0 10 ffffff
-11 0 10 ffffff
-10 0 10 ffffff
-9 0 10 ffffff
-8 0 10 ffffff
-7 0 10 ffffff
-5 0 10 ffffff
-4 0 10 fefefe
-3 0 10 ffffff
-1 0 10 ffffff
-16 1 10 ffffff
-11 1 10 fefefe
-10 1 10 fefefe
-9 1 10 ffffff
-8 1 10 ffffff
-7 1 10 fefefe
-4 1 10 fefefe
-3 1 10 ffffff
-1 1 10 ffffff
-16 2 10 ffffff
-11 2 10 ffffff
-8 2 10 fefefe
-7 2 10 ffffff
-6 2 10 ffffff
-4 2 10 ffffff
-3 2 10 ffffff
-1 2 10 ffffff
-16 3 10 fefefe
-15 3 10 ffffff
-7 3 10 ffffff
-6 3 10 fefefe
-5 3 10 fefefe
-4 3 10 ffffff
-16 4 10 ffffff
-15 4 10 ffffff
-7 4 10 ffffff
-6 4 10 ffffff
-5 4 10 ffffff
-4 4 10 ffffff
-15 5 10 ffffff
-14 5 10 ffffff
-7 5 10 ffffff
-6 5 10 ffffff
-5 5 10 ffffff
-4 5 10 ffffff
-15 6 10 ffffff
-14 6 10 fefefe
-13 6 10 ffffff
-7 6 10 ffffff
-6 6 10 fefefe
-5 6 10 ffffff
-15 7 10 ffffff
-14 7 10 fefefe
-13 7 10 ffffff
-12 7 10 ffffff
-11 7 10 ffffff
-7 7 10 fefefe
-6 7 10 ffffff
-5 7 10 ffffff
-4 7 10 ffffff
-13 8 10 fefefe
-12 8 10 ffffff
-11 8 10 fefefe
-5 8 10 ffffff
-1 8 10 fefefe
-11 9 10 ffffff
-10 9 10 ffffff
-9 9 10 fefefe
-8 9 10 ffffff
-5 9 10 ffffff
-4 9 10 ffffff
-2 9 10 ffffff
-1 9 10 ffffff
-9 10 10 ffffff
-8 10 10 ffffff
-7 10 10 ffffff
-6 10 10 fefefe
-5 10 10 ffffff
-4 10 10 fefefe
-3 10 10 ffffff
-2 10 10 ffffff
-1 10 10 ffffff
-11 0 11 ffffff
-9 0 11 ffffff
-8 0 11 fefefe
-7 0 11 fefefe
-6 0 11 fefefe
-5 0 11 ffffff
-4 0 11 fefefe
-2 0 11 ffffff
-1 0 11 ffffff
-16 1 11 ffffff
-11 1 11 ffffff
-10 1 11 ffffff
-9 1 11 fefefe
-8 1 11 ffffff
-7 1 11 ffffff
-6 1 11 ffffff
-5 1 11 fefefe
-4 1 11 ffffff
-1 1 11 ffffff
-16 2 11 ffffff
-11 2 11 ffffff
-10 2 11 ffffff
-9 2 11 ffffff
-8 2 11 ffffff
-7 2 11 ffffff
-6 2 11 ffffff
-5 2 11 fefefe
-4 2 11 ffffff
-1 2 11 ffffff
-16 3 11 ffffff
-15 3 11 ffffff
-11 3 11 ffffff
-7 3 11 fefefe
-6 3 11 ffffff
-5 3 11 ffffff
-4 3 11 ffffff
-16 4 11 ffffff
-15 4 11 ffffff
-6 4 11 ffffff
-5 4 11 ffffff
-4 4 11 ffffff
-15 5 11 ffffff
-14 5 11 ffffff
-7 5 11 ffffff
-6 5 11 ffffff
-5 5 11 fefefe
-4 5 11 ffffff
-15 6 11 ffffff
-14 6 11 ffffff
-7 6 11 fefefe
-6 6 11 fefefe
-5 6 11 fefefe
-15 7 11 ffffff
-14 7 11 ffffff
-13 7 11 ffffff
-12 7 11 fefefe
-7 7 11 ffffff
-6 7 11 ffffff
-5 7 11 ffffff
-13 8 11 ffffff
-12 8 11 ffffff
-11 8 11 ffffff
-10 8 11 ffffff
-9 8 11 ffffff
-6 8 11 ffffff
-5 8 11 ffffff
-4 8 11 ffffff
-1 8 11 fefefe
-11 9 11 ffffff
-10 9 11 ffffff
-9 9 11 fefefe
-8 9 11 ffffff
-7 9 11 ffffff
-6 9 11 ffffff
-5 9 11 ffffff
-4 9 11 ffffff
-3 9 11 fefefe
-2 9 11 ffffff
-1 9 11 fefefe
-9 10 11 ffffff
-8 10 11 ffffff
-7 10 11 ffffff
-6 10 11 ffffff
-5 10 11 ffffff
-4 10 11 fefefe
-3 10 11 ffffff
-2 10 11 ffffff
-1 10 11 fefefe
-11 0 12 fefefe
-9 0 12 fefefe
-8 0 12 ffffff
-7 0 12 ffffff
-6 0 12 fefefe
-5 0 12 ffffff
-4 0 12 fefefe
-2 0 12 ffffff
-1 0 12 ffffff
-16 1 12 ffffff
-11 1 12 ffffff
-10 1 12 fefefe
-9 1 12 fefefe
-8 1 12 ffffff
-7 1 12 ffffff
-6 1 12 ffffff
-5 1 12 ffffff
-4 1 12 ffffff
-1 1 12 fefefe
-16 2 12 ffffff
-11 2 12 ffffff
-10 2 12 ffffff
-9 2 12 ffffff
-7 2 12 ffffff
-6 2 12 fefefe
-5 2 12 ffffff
-4 2 12 ffffff
-1 2 12 ffffff
-16 3 12 ffffff
-11 3 12 ffffff
-5 3 12 ffffff
-4 3 12 ffffff
-16 4 12 ffffff
-15 4 12 ffffff
-11 4 12 fefefe
-7 4 12 ffffff
-6 4 12 fefefe
-5 4 12 ffffff
-4 4 12 ffffff
-16 5 12 ffffff
-15 5 12 ffffff
-7 5 12 ffffff
-6 5 12 ffffff
-5 5 12 ffffff
-4 5 12 ffffff
-14 6 12 ffffff
-6 6 12 ffffff
-5 6 12 ffffff
-15 7 12 ffffff
-14 7 12 ffffff
-13 7 12 fefefe
-12 7 12 ffffff
-11 7 12 ffffff
-5 7 12 fefefe
-4 7 12 fefefe
-12 8 12 fefefe
-11 8 12 ffffff
-9 8 12 ffffff
-7 8 12 ffffff
-6 8 12 ffffff
-5 8 12 ffffff
-4 8 12 ffffff
-1 8 12 ffffff
-11 9 12 ffffff
-10 9 12 ffffff
-9 9 12 ffffff
-8 9 12 fefefe
-7 9 12 fefefe
-6 9 12 fefefe
-5 9 12 ffffff
-4 9 12 ffffff
-3 9 12 fefefe
-2 9 12 ffffff
-1 9 12 ffffff
-8 10 12 ffffff
-7 10 12 ffffff
-6 10 12 ffffff
-3 10 12 ffffff
-2 10 12 fefefe
-1 10 12 ffffff
-11 0 13 ffffff
-10 0 13 ffffff
-9 0 13 ffffff
-8 0 13 ffffff
-7 0 13 ffffff
-6 0 13 ffffff
-5 0 13 ffffff
-4 0 13 ffffff
-2 0 13 fefefe
-1 0 13 ffffff
-16 1 13 ffffff
-11 1 13 ffffff
-10 1 13 ffffff
-9 1 13 fefefe
-8 1 13 ffffff
-7 1 13 ffffff
-6 1 13 ffffff
-5 1 13 ffffff
-4 1 13 ffffff
-1 1 13 fefefe
-16 2 13 fefefe
-11 2 13 fefefe
-10 2 13 ffffff
-9 2 13 ffffff
